time,O2,CH4,OH,H2O,O3_col,S8AER_col,T_time,O2_flux,ri_flux,change_during_glaciations
9224280000000000.0,1.1982169867300239e-05,3.9108571895994526e-06,9.832436960149815e-14,0.006862337838545291,1.0333238129531248e+16,1.2300105289017875e-18,290.00000003567544,2000000000000.0,10000000000.0,True
9227433600000000.0,1.1982550361508987e-05,3.910844237409864e-06,9.832464979379664e-14,0.006862337837446154,1.0333629178975102e+16,1.229694282829181e-18,290.00000003309765,2000000000000.0,10000000000.0,True
9230587200000000.0,1.1982482427358422e-05,3.910846369958836e-06,9.832460443311014e-14,0.006862337836412802,1.033355861582578e+16,1.235942460538696e-18,290.00000003070613,2000000000000.0,10000000000.0,True
9233740800000000.0,1.1982535653864026e-05,3.910844706492294e-06,9.83246431372317e-14,0.00686233783545783,1.033361577057233e+16,1.229707257329941e-18,290.0000000284874,2000000000000.0,10000000000.0,True
9236894400000002.0,1.1981802384347315e-05,3.910844602923795e-06,9.832483699107659e-14,0.006862337834550245,1.033281941949216e+16,1.273672700038127e-18,290.000000026429,2000000000000.0,10000000000.0,True
9240048000000000.0,1.198248321301784e-05,3.910845362451896e-06,9.832463258788737e-14,0.006862337833745342,1.0333557155588742e+16,1.2068877481190368e-18,290.00000002451935,2000000000000.0,10000000000.0,True
9243201600000000.0,1.1982534646766358e-05,3.910844096315567e-06,9.832465845200926e-14,0.006862337832983058,1.033361210751144e+16,1.2297079861354701e-18,290.0000000227477,2000000000000.0,10000000000.0,True
9246355200000000.0,1.1983001283207807e-05,3.910825297722126e-06,9.832509591051727e-14,0.006862337832289924,1.0334091998864e+16,1.2293082229352642e-18,290.00000002110403,2000000000000.0,10000000000.0,True
9249508800000000.0,1.198251849541288e-05,3.9108442933465e-06,9.832465660342173e-14,0.006862337831616335,1.033359464445643e+16,1.2297214152543518e-18,290.0000000195791,2000000000000.0,10000000000.0,True
9252662400000002.0,1.198251760349129e-05,3.9108442403158944e-06,9.832465736680144e-14,0.006862337831006309,1.033359285251084e+16,1.229722045430166e-18,290.00000001816437,2000000000000.0,10000000000.0,True
9255816000000000.0,1.1982534487411002e-05,3.9108438610590395e-06,9.832466527346353e-14,0.00686233783044092,1.0333611361410502e+16,1.229709900457945e-18,290.0000000168519,2000000000000.0,10000000000.0,True
9258969600000000.0,1.1982598517572805e-05,3.910841780223875e-06,9.832471093159465e-14,0.0068623378299179525,1.0333678294723964e+16,1.1450306737532716e-18,290.0000000156342,2000000000000.0,10000000000.0,True
9262123200000000.0,1.198252334846408e-05,3.910844109828102e-06,9.832466077196941e-14,0.006862337829428453,1.033359961046253e+16,1.2297175839488092e-18,290.00000001450456,2000000000000.0,10000000000.0,True
9265276800000000.0,1.1982936993412807e-05,3.910812382465222e-06,9.83254949251444e-14,0.006862337828992681,1.0334001496174796e+16,1.2293906875836605e-18,290.00000001345654,2000000000000.0,10000000000.0,True
9268430400000002.0,1.1982537908112629e-05,3.910843876590868e-06,9.832466394389655e-14,0.006862337828557751,1.033361509887475e+16,1.2297052688329814e-18,290.0000000124842,2000000000000.0,10000000000.0,True
9271584000000000.0,1.1982533989874553e-05,3.910844288407354e-06,9.832465189375481e-14,0.006862337828168616,1.0333610839298234e+16,1.2297093896106744e-18,290.00000001158213,2000000000000.0,10000000000.0,True
9274737600000000.0,1.1982537148395013e-05,3.910843769000165e-06,9.832466724767822e-14,0.0068623378278079294,1.0333614054252006e+16,1.229706358281438e-18,290.0000000107452,2000000000000.0,10000000000.0,True
9277891200000000.0,1.1982557979507947e-05,3.910843447304099e-06,9.83246714812824e-14,0.006862337827473801,1.0333636260677706e+16,1.2296306573656576e-18,290.00000000996886,2000000000000.0,10000000000.0,True
9281044800000000.0,1.1981855243214133e-05,3.910866979405804e-06,9.832415303182339e-14,0.00686233782714042,1.0332905272261756e+16,1.2302692358748705e-18,290.00000000924854,2000000000000.0,10000000000.0,True
9284198400000002.0,1.198254479445379e-05,3.910843939222209e-06,9.832466012375713e-14,0.006862337826874619,1.033362255103327e+16,1.2296992521016665e-18,290.00000000858023,2000000000000.0,10000000000.0,True
9287352000000000.0,1.19830437383764e-05,3.91084391677931e-06,9.832452905014982e-14,0.006862337826620956,1.033416327252159e+16,1.2292716324167089e-18,290.0000000079603,2000000000000.0,10000000000.0,True
9290505600000000.0,1.198251160831807e-05,3.910844306671836e-06,9.832465757203205e-14,0.006862337826358339,1.0333586670721002e+16,1.2277999612774204e-18,290.0000000073851,2000000000000.0,10000000000.0,True
9293659200000000.0,1.198234554485988e-05,3.910850080571607e-06,9.832452968260557e-14,0.006862337826122813,1.0333415046882604e+16,1.2298646545034507e-18,290.00000000685145,2000000000000.0,10000000000.0,True
9296812800000000.0,1.1982509264974766e-05,3.910844880593852e-06,9.832463976783464e-14,0.0068623378259146306,1.0333584130901754e+16,1.2297283572463883e-18,290.0000000063564,2000000000000.0,10000000000.0,True
9299966400000002.0,1.1982568080904439e-05,3.910841653185283e-06,9.83247212678539e-14,0.0068623378257186805,1.033364396799664e+16,1.2559493464741626e-18,290.0000000058971,2000000000000.0,10000000000.0,True
9303120000000000.0,1.1982765344379355e-05,3.910835344636566e-06,9.832485826491296e-14,0.0068623378255413,1.033384981604709e+16,1.1164841019794773e-18,290.000000005471,2000000000000.0,10000000000.0,True
9306273600000000.0,1.1982526275139136e-05,3.910843765575763e-06,9.832467080521678e-14,0.006862337825363048,1.0333602647840284e+16,1.2297160003087364e-18,290.0000000050757,2000000000000.0,10000000000.0,True
9309427200000000.0,1.1982983684447582e-05,3.910829337393748e-06,9.832498019512352e-14,0.006862337825219617,1.033407865523957e+16,1.2293361461102446e-18,290.00000000470897,2000000000000.0,10000000000.0,True
9312580800000000.0,1.1982520490811658e-05,3.910844346592001e-06,9.832465441019312e-14,0.006862337825057944,1.0333596751868284e+16,1.2297197369742862e-18,290.0000000043687,2000000000000.0,10000000000.0,True
9315734400000002.0,1.1982628214639942e-05,3.910842718159222e-06,9.832467471636442e-14,0.00686233782492505,1.0333711372351926e+16,1.2296408730767934e-18,290.00000000405305,2000000000000.0,10000000000.0,True
9318888000000000.0,1.1982511686418363e-05,3.91084465849701e-06,9.832464715603945e-14,0.006862337824795283,1.0333587483832822e+16,1.2297269466118176e-18,290.0000000037602,2000000000000.0,10000000000.0,True
9322041600000000.0,1.19824041044844e-05,3.910848383865393e-06,9.832456348044772e-14,0.006862337824674633,1.0333475218588822e+16,1.2298155666005681e-18,290.0000000034885,2000000000000.0,10000000000.0,True
9325195200000000.0,1.1982639406931497e-05,3.910837456655931e-06,9.832482748381015e-14,0.006862337824574024,1.0333715402867114e+16,1.2296235148990346e-18,290.0000000032364,2000000000000.0,10000000000.0,True
9328348800000000.0,1.1982622059561224e-05,3.910843759420774e-06,9.832464419258697e-14,0.006862337824471757,1.0333705507242158e+16,1.2296330172169361e-18,290.0000000030025,2000000000000.0,10000000000.0,True
9331502400000002.0,1.1982827859072879e-05,3.91083455376009e-06,9.832486919170489e-14,0.006862337824385241,1.0333919237697412e+16,1.2294662871542724e-18,290.0000000027856,2000000000000.0,10000000000.0,True
9334656000000000.0,1.1982577485183357e-05,3.910844009802986e-06,9.832464945706778e-14,0.006862337824290182,1.0333658122416522e+16,1.2217378909980884e-18,290.00000000258433,2000000000000.0,10000000000.0,True
9337809600000000.0,1.1982533653177446e-05,3.910843896355462e-06,9.832466443505433e-14,0.006862337824208482,1.0333610455635334e+16,1.229708876503048e-18,290.0000000023976,2000000000000.0,10000000000.0,True
9340963200000000.0,1.1982547958899814e-05,3.9108432731008076e-06,9.832467923812087e-14,0.006862337824134273,1.033362510191954e+16,1.2342781633429577e-18,290.00000000222434,2000000000000.0,10000000000.0,True
9344116800000000.0,1.1982493828829227e-05,3.910845394016965e-06,9.832463055144407e-14,0.006862337824063177,1.033356954134227e+16,1.238520317015231e-18,290.00000000206364,2000000000000.0,10000000000.0,True
9347270400000002.0,1.198217900797814e-05,3.91085550372662e-06,9.832441183665238e-14,0.006862337823988714,1.0333241864514448e+16,1.230002634675581e-18,290.0000000019145,2000000000000.0,10000000000.0,True
9350424000000000.0,1.1982218581528096e-05,3.91085474463954e-06,9.832442403926124e-14,0.00686233782393028,1.033328379217997e+16,1.2298259994748852e-18,290.0000000017762,2000000000000.0,10000000000.0,True
9353577600000000.0,1.1982428346655187e-05,3.910843350410392e-06,9.83247101597086e-14,0.006862337823882397,1.0333495979676222e+16,1.22660620115616e-18,290.00000000164783,2000000000000.0,10000000000.0,True
9356731200000000.0,1.198206451874483e-05,3.910861490394477e-06,9.832426389950684e-14,0.00686233782381836,1.0333126354919526e+16,1.2342826163225838e-18,290.00000000152875,2000000000000.0,10000000000.0,True
9359884800000000.0,1.1982439174230953e-05,3.910845807010787e-06,9.83246341092439e-14,0.006862337823783361,1.0333511501632742e+16,1.2297885832877882e-18,290.0000000014183,2000000000000.0,10000000000.0,True
9363038400000002.0,1.1982404208324565e-05,3.910844289698136e-06,9.832468759922465e-14,0.0068623378237384425,1.0333471169331704e+16,1.2410995698004653e-18,290.0000000013158,2000000000000.0,10000000000.0,True
9366192000000000.0,1.1982935693453759e-05,3.910830763681549e-06,9.832494868015982e-14,0.006862337823714042,1.0334027220405576e+16,1.2293519184693426e-18,290.00000000122077,2000000000000.0,10000000000.0,True
9369345600000000.0,1.1982573569388943e-05,3.910841252644546e-06,9.832473186607385e-14,0.0068623378236645095,1.0333649560849582e+16,1.323815937188832e-18,290.00000000113255,2000000000000.0,10000000000.0,True
9372499200000000.0,1.1982522497141304e-05,3.910843338666826e-06,9.832468323681307e-14,0.006862337823627509,1.0333596979621088e+16,1.2297187085102861e-18,290.0000000010507,2000000000000.0,10000000000.0,True
9375652800000000.0,1.1982480017642288e-05,3.910845497652836e-06,9.832462988186995e-14,0.006862337823593291,1.033355392747351e+16,1.2297532092122833e-18,290.0000000009748,2000000000000.0,10000000000.0,True
9378806400000002.0,1.198252392953433e-05,3.910844211469925e-06,9.83246576351914e-14,0.006862337823564322,1.0333600360539634e+16,1.2297169380972465e-18,290.0000000009044,2000000000000.0,10000000000.0,True
9381960000000000.0,1.1982379733538777e-05,3.910848903249005e-06,9.832455532322908e-14,0.006862337823531486,1.0333450136621202e+16,1.2298362328186854e-18,290.000000000839,2000000000000.0,10000000000.0,True
9385113600000000.0,1.1982461549705449e-05,3.910846834784004e-06,9.832459452602433e-14,0.0068623378235078995,1.0333535444049482e+16,1.229767722533248e-18,290.0000000007784,2000000000000.0,10000000000.0,True
9388267200000000.0,1.1982503983768232e-05,3.910844168001661e-06,9.832466457488274e-14,0.006862337823485195,1.0333578755662306e+16,1.2485873380850073e-18,290.00000000072214,2000000000000.0,10000000000.0,True
9391420800000000.0,1.198169083412709e-05,3.910875392806676e-06,9.832394925462431e-14,0.006862337823435749,1.033274134593074e+16,1.2304042003590412e-18,290.00000000066996,2000000000000.0,10000000000.0,True
9394574400000002.0,1.1982543360452411e-05,3.910846456670906e-06,9.832458532371944e-14,0.006862337823442559,1.033362446910174e+16,1.2296982485773639e-18,290.0000000006215,2000000000000.0,10000000000.0,True
9397728000000000.0,1.1983592270513316e-05,3.91080652285294e-06,9.832549854903033e-14,0.006862337823457926,1.0334706138532594e+16,1.2288342282829258e-18,290.0000000005766,2000000000000.0,10000000000.0,True
9400881600000000.0,1.1982641783546916e-05,3.9108409147671915e-06,9.83247260237034e-14,0.00686233782340875,1.0333723919329028e+16,1.229619080934122e-18,290.00000000053495,2000000000000.0,10000000000.0,True
9404035200000000.0,1.1982385076053731e-05,3.910849050610023e-06,9.832454990774212e-14,0.006862337823383828,1.033345645283349e+16,1.2298302494350189e-18,290.0000000004963,2000000000000.0,10000000000.0,True
9407188800000000.0,1.1982584867674589e-05,3.910841760772611e-06,9.832471458274676e-14,0.0068623378233749355,1.0333662996822126e+16,1.2296668298873177e-18,290.00000000046043,2000000000000.0,10000000000.0,True
9410342400000002.0,1.1982267416204792e-05,3.910847137143473e-06,9.83246372609925e-14,0.006862337823351096,1.0333325643474924e+16,1.2299339735427992e-18,290.0000000004272,2000000000000.0,10000000000.0,True
9413496000000000.0,1.1982399937964546e-05,3.910844588290696e-06,9.832467999493385e-14,0.006862337823341805,1.033346702819697e+16,1.2298231648957987e-18,290.0000000003963,2000000000000.0,10000000000.0,True
9416649600000000.0,1.1982712640144597e-05,3.910837611412478e-06,9.832480432751404e-14,0.006862337823339051,1.0333795670483534e+16,1.2295519340894653e-18,290.00000000036766,2000000000000.0,10000000000.0,True
9419803200000000.0,1.1982498432160498e-05,3.910841024943383e-06,9.832474803433627e-14,0.006862337823321238,1.0333560947449358e+16,1.2297386137079293e-18,290.0000000003411,2000000000000.0,10000000000.0,True
9422956800000000.0,1.1982453709034098e-05,3.910846631572399e-06,9.832460395324059e-14,0.006862337823308528,1.033352753681587e+16,1.149833427486082e-18,290.00000000031645,2000000000000.0,10000000000.0,True
9426110400000002.0,1.198244537114396e-05,3.910848044798624e-06,9.832456498211489e-14,0.0068623378232982426,1.0333521592868774e+16,1.229781462948505e-18,290.0000000002936,2000000000000.0,10000000000.0,True
9429264000000000.0,1.1982476376778075e-05,3.910844429708431e-06,9.832466194402099e-14,0.006862337823290476,1.0333548065146966e+16,1.2297571249567992e-18,290.0000000002724,2000000000000.0,10000000000.0,True
9432417600000000.0,1.1982402222359497e-05,3.910848516095659e-06,9.832456123063522e-14,0.006862337823279362,1.033347407240765e+16,1.2298173591104607e-18,290.0000000002527,2000000000000.0,10000000000.0,True
9435571200000000.0,1.1982705675549696e-05,3.910837605788363e-06,9.832480857037015e-14,0.006862337823281417,1.0333789731863238e+16,1.2295676668850306e-18,290.0000000002344,2000000000000.0,10000000000.0,True
9438724800000000.0,1.1982279800459498e-05,3.91084348992656e-06,9.832474394140523e-14,0.006862337823261581,1.0333334973927616e+16,1.2170677070854835e-18,290.0000000002175,2000000000000.0,10000000000.0,True
9441878400000002.0,1.1982459310894077e-05,3.910846734705964e-06,9.832459893475029e-14,0.006862337823259238,1.0333533521845298e+16,1.2297700170362257e-18,290.0000000002018,2000000000000.0,10000000000.0,True
9445032000000000.0,1.1982483019174228e-05,3.910846396838176e-06,9.832460390963359e-14,0.006862337823253632,1.0333559432183132e+16,1.2297502658741313e-18,290.0000000001872,2000000000000.0,10000000000.0,True
9448185600000000.0,1.1982691128245896e-05,3.9108389611107115e-06,9.832477002573284e-14,0.006862337823254612,1.0333773877428034e+16,1.2295779472352767e-18,290.00000000017366,2000000000000.0,10000000000.0,True
9451339200000000.0,1.1982512379031139e-05,3.910844045404643e-06,9.83246655762149e-14,0.0068623378232435615,1.0333587582153882e+16,1.275901416770757e-18,290.00000000016115,2000000000000.0,10000000000.0,True
9454492800000000.0,1.1982524386131546e-05,3.910844115526657e-06,9.832466007823786e-14,0.006862337823238862,1.0333600528353118e+16,1.2302511281122761e-18,290.0000000001495,2000000000000.0,10000000000.0,True
9457646400000002.0,1.198252951938235e-05,3.910844038129033e-06,9.832466130877208e-14,0.006862337823234362,1.0333606165532518e+16,1.2436924576401454e-18,290.0000000001387,2000000000000.0,10000000000.0,True
9460800000000000.0,1.1982532974568421e-05,3.910843884900129e-06,9.832466499890869e-14,0.006862337823230149,1.0333609720888042e+16,1.2297094781472551e-18,290.0000000001287,2000000000000.0,10000000000.0,True
9463953600000000.0,1.1982572065107565e-05,3.910842286421393e-06,9.832470221023382e-14,0.006862337823175978,1.0333649785198326e+16,1.3408525052304615e-18,290.0,2000000000000.0,10000000000.0,True
9467107200000000.0,1.198252428781289e-05,3.910844183382039e-06,9.832465834927232e-14,0.006862337823174385,1.0333600682161982e+16,1.2297166468995363e-18,290.0,2000000000000.0,10000000000.0,True
9470260800000000.0,1.1982530132520645e-05,3.910844061381343e-06,9.832466050172248e-14,0.006862337823174562,1.0333606893875582e+16,1.2297117632312209e-18,290.0,2000000000000.0,10000000000.0,True
9473414400000002.0,1.1981747787332465e-05,3.910869305006532e-06,9.832411363284901e-14,0.006862337823149346,1.0332793087901008e+16,1.230359969032316e-18,290.0,2000000000000.0,10000000000.0,True
9476568000000000.0,1.1982508424749943e-05,3.910844286520989e-06,9.832465965134703e-14,0.006862337823173936,1.0333583740017878e+16,1.229730197850084e-18,290.0,2000000000000.0,10000000000.0,True
9479721600000000.0,1.1981954962418044e-05,3.910857860754484e-06,9.832439798595639e-14,0.006862337823156741,1.0333000395496048e+16,1.2301922111232187e-18,290.0,2000000000000.0,10000000000.0,True
9482875200000000.0,1.1981927902132857e-05,3.910868651801546e-06,9.832408984737983e-14,0.006862337823154377,1.0332990678472398e+16,1.3480348801653865e-18,290.0,2000000000000.0,10000000000.0,True
9486028800000000.0,1.198230104183301e-05,3.910853111261967e-06,9.832445169057269e-14,0.00686233782316693,1.0333371452691868e+16,1.2299003409548074e-18,290.0,2000000000000.0,10000000000.0,True
9489182400000002.0,1.1982426070841059e-05,3.910848659207145e-06,9.832455164343799e-14,0.006862337823171022,1.0333501159985068e+16,1.4668282204289138e-18,290.0,2000000000000.0,10000000000.0,True
9492336000000000.0,1.1981999779774171e-05,3.9108612720057575e-06,9.832428818055666e-14,0.006862337823157455,1.0333056359986444e+16,1.2301525078111573e-18,290.0,2000000000000.0,10000000000.0,True
9495489600000000.0,1.1982559717288539e-05,3.9108419734756255e-06,9.832471230327565e-14,0.006862337823175686,1.0333634197447218e+16,1.2296848602880422e-18,290.0,2000000000000.0,10000000000.0,True
9498643200000000.0,1.1982992558846057e-05,3.910825364952077e-06,9.832509528863179e-14,0.006862337823190038,1.0334081914207098e+16,1.2293316453077403e-18,290.0,2000000000000.0,10000000000.0,True
9501796800000000.0,1.1982747420123998e-05,3.910833140261373e-06,9.832492106483563e-14,0.0068623378231821505,1.0333822302381772e+16,1.2295330781690017e-18,290.0,2000000000000.0,10000000000.0,True
9504950400000002.0,1.198176721318994e-05,3.910869022508395e-06,9.832411683347187e-14,0.006862337823149921,1.0332813702569474e+16,1.2291300351460649e-18,290.0,2000000000000.0,10000000000.0,True
9508104000000000.0,1.198235254224694e-05,3.910849957904452e-06,9.83245299585207e-14,0.006862337823168812,1.0333420686474074e+16,1.2298578552241365e-18,290.0,2000000000000.0,10000000000.0,True
9511257600000000.0,1.1982393705665744e-05,3.910848951048805e-06,9.83245512851615e-14,0.0068623378231700925,1.0333466010589638e+16,1.229824461135101e-18,290.0,2000000000000.0,10000000000.0,True
9514411200000000.0,1.1982868965609131e-05,3.910832895230311e-06,9.832490738101935e-14,0.006862337823185523,1.033396089807954e+16,1.2294322788923452e-18,290.0,2000000000000.0,10000000000.0,True
9517564800000000.0,1.1982095815123119e-05,3.9108448607143245e-06,9.83247499606473e-14,0.0068623378231625586,1.033313631138798e+16,1.2300830038236682e-18,290.0,2000000000000.0,10000000000.0,True
9520718400000002.0,1.1982956322938157e-05,3.910829863043114e-06,9.832497189291306e-14,0.006862337823188368,1.0334049724003428e+16,1.2293611830577715e-18,290.0,2000000000000.0,10000000000.0,True
9523872000000000.0,1.19825292712567e-05,3.910844437859475e-06,9.83246495236676e-14,0.006862337823174483,1.0333606508519826e+16,1.2297119699537316e-18,290.0,2000000000000.0,10000000000.0,True
9527025600000000.0,1.1982546230338596e-05,3.910843355054298e-06,9.832467719575424e-14,0.006862337823175109,1.0333623290190768e+16,1.2757809080409291e-18,290.0,2000000000000.0,10000000000.0,True
9530179200000000.0,1.198253048488728e-05,3.910843339593676e-06,9.832468176841563e-14,0.006862337823174682,1.0333606132486526e+16,1.2297120433883594e-18,290.0,2000000000000.0,10000000000.0,True
9533332800000000.0,1.198259126167301e-05,3.9108419890400855e-06,9.83247061105815e-14,0.006862337823176549,1.0333670274840276e+16,1.2296612030129877e-18,290.0,2000000000000.0,10000000000.0,True
9536486400000002.0,1.1982546145068485e-05,3.91084329444847e-06,9.83246790759469e-14,0.006862337823175119,1.0333623143892202e+16,1.2473703064918743e-18,290.0,2000000000000.0,10000000000.0,True
9539640000000000.0,1.1982092276313897e-05,3.910841410669057e-06,9.832485218987068e-14,0.0068623378231629775,1.033312532463627e+16,1.230088243233534e-18,290.0,2000000000000.0,10000000000.0,True
9542793600000000.0,1.1982651195982894e-05,3.910837615815865e-06,9.832481598815321e-14,0.006862337823178846,1.0333725837065014e+16,1.2296123914264871e-18,290.0,2000000000000.0,10000000000.0,True
9545947200000000.0,1.1982525148322299e-05,3.910844170785955e-06,9.832465851762266e-14,0.006862337823174411,1.033360161485758e+16,1.1840564458345966e-18,290.0,2000000000000.0,10000000000.0,True
9549100800000000.0,1.1982859338043076e-05,3.910846794320606e-06,9.83244919990728e-14,0.006862337823183162,1.0333967534523082e+16,1.228278610564535e-18,290.0,2000000000000.0,10000000000.0,True
9552254400000002.0,1.1982521596809316e-05,3.910844290037454e-06,9.832465591673891e-14,0.006862337823174296,1.0333597941307514e+16,1.2297188742594573e-18,290.0,2000000000000.0,10000000000.0,True
9555408000000000.0,1.198260717294571e-05,3.910841683910099e-06,9.832471158713431e-14,0.006862337823177029,1.0333687503945558e+16,1.2296480020366317e-18,290.0,2000000000000.0,10000000000.0,True
9558561600000000.0,1.1982084655495594e-05,3.910859309907865e-06,9.83243225011743e-14,0.006862337823160072,1.0333144391319752e+16,1.2300779014697323e-18,290.0,2000000000000.0,10000000000.0,True
9561715200000000.0,1.1982567413460845e-05,3.910842520086852e-06,9.832469635233803e-14,0.006862337823175815,1.0333645023357276e+16,1.2296811193532463e-18,290.0,2000000000000.0,10000000000.0,True
9564868800000000.0,1.198250698240961e-05,3.910829439154068e-06,9.832510039226328e-14,0.006862337823176132,1.0333559186466572e+16,1.2297436900826467e-18,290.0,2000000000000.0,10000000000.0,True
9568022400000002.0,1.1982445405650579e-05,3.910850739598905e-06,9.832448331222668e-14,0.006862337823171237,1.0333525001675972e+16,1.2297787905464319e-18,290.0,2000000000000.0,10000000000.0,True
9571176000000000.0,1.1982447560054477e-05,3.910846465996986e-06,9.832461172589575e-14,0.006862337823171943,1.0333521462801076e+16,1.229780788264555e-18,290.0,2000000000000.0,10000000000.0,True
9574329600000000.0,1.1982561652807447e-05,3.910843665715042e-06,9.832466398605937e-14,0.006862337823175484,1.0333640515628102e+16,1.6112947954933098e-18,290.0,2000000000000.0,10000000000.0,True
9577483200000000.0,1.1982545166451074e-05,3.910844052800722e-06,9.832465682186543e-14,0.0068623378231749774,1.033362320881771e+16,1.2296988937332418e-18,290.0,2000000000000.0,10000000000.0,True
9580636800000000.0,1.1982581486173213e-05,3.910837564277051e-06,9.832483927778729e-14,0.006862337823176948,1.033365242665756e+16,1.298823464114692e-18,290.0,2000000000000.0,10000000000.0,True
9583790400000002.0,1.1982223436099097e-05,3.910854376606104e-06,9.832443264381512e-14,0.006862337823164614,1.0333287444468544e+16,1.2299655078444012e-18,290.0,2000000000000.0,10000000000.0,True
9586944000000000.0,1.1982479168562865e-05,3.910845657631961e-06,9.832462620292557e-14,0.006862337823172927,1.033355375942694e+16,1.3296503178118552e-18,290.0,2000000000000.0,10000000000.0,True
9590097600000000.0,1.1982483579208017e-05,3.910845684598498e-06,9.83246243549066e-14,0.006862337823173047,1.033355858986948e+16,1.2297501963561467e-18,290.0,2000000000000.0,10000000000.0,True
9593251200000000.0,1.1982528393090367e-05,3.910844062570041e-06,9.832466090577838e-14,0.006862337823174516,1.033360499708097e+16,1.2297132479915682e-18,290.0,2000000000000.0,10000000000.0,True
9596404800000000.0,1.198252842645326e-05,3.910844063495562e-06,9.832466086977231e-14,0.006862337823174518,1.0333605034560646e+16,1.229713218728795e-18,290.0,2000000000000.0,10000000000.0,True
9599558400000002.0,1.198252994666039e-05,3.91084402552655e-06,9.832466159575423e-14,0.006862337823174564,1.0333606623597328e+16,1.2407444333351532e-18,290.0,2000000000000.0,10000000000.0,True
9602712000000000.0,1.1982475559265476e-05,3.9108457565439e-06,9.832462431967279e-14,0.006862337823172813,1.0333550044660878e+16,1.2297571136977114e-18,290.0,2000000000000.0,10000000000.0,True
9605865600000000.0,1.1982453336320606e-05,3.910846709295091e-06,9.832460205265761e-14,0.006862337823172062,1.033352743661499e+16,1.2850441829473934e-18,290.0,2000000000000.0,10000000000.0,True
9609019200000000.0,1.1982592200265158e-05,3.910842556506418e-06,9.832468947481168e-14,0.006862337823176492,1.0333672394202836e+16,1.2296600079224779e-18,290.0,2000000000000.0,10000000000.0,True
9612172800000000.0,1.1982493008103303e-05,3.910845648813408e-06,9.832462317297248e-14,0.006862337823173307,1.0333568993546452e+16,1.22974225610377e-18,290.0,2000000000000.0,10000000000.0,True
9615326400000002.0,1.1982590195763724e-05,3.91084379495079e-06,9.832465297506424e-14,0.006862337823176248,1.0333671905183316e+16,1.2882302728630784e-18,290.0,2000000000000.0,10000000000.0,True
9618480000000000.0,1.1982215222506898e-05,3.910857225521889e-06,9.832435230115017e-14,0.006862337823163959,1.0333284537351184e+16,1.4394680736714859e-18,290.0,2000000000000.0,10000000000.0,True
9621633600000000.0,1.1982587966549625e-05,3.91084870039387e-06,9.832450815456154e-14,0.0068623378231754475,1.03336773960613e+16,1.2296585806029794e-18,290.0,2000000000000.0,10000000000.0,True
9624787200000000.0,1.198262239235215e-05,3.910840945127481e-06,9.832472891694962e-14,0.00686233782317756,1.0333702513696108e+16,1.2296353663901576e-18,290.0,2000000000000.0,10000000000.0,True
9627940800000000.0,1.198130372168334e-05,3.910884804781505e-06,9.832376829149581e-14,0.006862337823134854,1.033233292909525e+16,1.2307264220155914e-18,290.0,2000000000000.0,10000000000.0,True
9631094400000002.0,1.1983673126115172e-05,3.910803098926241e-06,9.832558024199555e-14,0.006862337823212022,1.0334789541805472e+16,1.2287681758569868e-18,290.0,2000000000000.0,10000000000.0,True
9634248000000000.0,1.1982531984363775e-05,3.910843942310607e-06,9.832466354375156e-14,0.006862337823174633,1.0333608724062244e+16,1.2297101887462547e-18,290.0,2000000000000.0,10000000000.0,True
9637401600000000.0,1.1982531251316067e-05,3.9108440068829654e-06,9.832466182661876e-14,0.006862337823174602,1.0333608030921102e+16,1.22934550810836e-18,290.0,2000000000000.0,10000000000.0,True
9640555200000000.0,1.198250468588219e-05,3.910844030665043e-06,9.832466818130527e-14,0.006862337823173872,1.0333579298150108e+16,1.229733620895325e-18,290.0,2000000000000.0,10000000000.0,True
9643708800000000.0,1.1982812256574475e-05,3.910834865928137e-06,9.832486046948633e-14,0.006862337823183671,1.0333900205906638e+16,1.229478025093871e-18,290.0,2000000000000.0,10000000000.0,True
9646862400000002.0,1.1412479184353369e-05,3.9099666478030275e-06,9.846900257902105e-14,0.006862337807684017,9750478515408398.0,1.896520158731401e-18,290.0,2000000000000.0,10000000000.0,True
9650016000000000.0,1.198219513462386e-05,3.910856801992884e-06,9.832436921248218e-14,0.0068623378231634745,1.0333261525074726e+16,1.229987784025291e-18,290.0,2000000000000.0,10000000000.0,True
9653169600000000.0,1.1982526575315051e-05,3.9108441638820486e-06,9.832465793726649e-14,0.006862337823174448,1.0333602873018756e+16,1.2297145838350092e-18,290.0,2000000000000.0,10000000000.0,True
9656323200000000.0,1.1981914106029707e-05,3.9108672701826815e-06,9.832412379169836e-14,0.006862337823154201,1.033296631053017e+16,1.2302174271029559e-18,290.0,2000000000000.0,10000000000.0,True
9659476800000000.0,1.1982543005224379e-05,3.910843550880026e-06,9.832467256960032e-14,0.006862337823174992,1.0333620322691504e+16,1.229701262590078e-18,290.0,2000000000000.0,10000000000.0,True
9662630400000002.0,1.1982205586745956e-05,3.910835595664412e-06,9.832500684475314e-14,0.00686233782316696,1.0333247976516624e+16,1.197726305214677e-18,290.0,2000000000000.0,10000000000.0,True
9665784000000000.0,1.1982815047078021e-05,3.910831207077753e-06,9.832496540320124e-14,0.006862337823184297,1.033389571948539e+16,1.2294777840617809e-18,290.0,2000000000000.0,10000000000.0,True
